X,Age,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Department,Gender,MartialStatus,Over18,OverTime,EducationFiled,JobRole,Attrition
1061,24,9,3,1,1494,2,89,3,1,1,2,11,3,3,0,4,2,2,0,0,0,0,2,2,1,3,1,0,4,3,1
1062,24,13,2,1,1495,4,78,3,1,2,1,13,3,3,1,1,2,3,1,0,0,0,1,3,2,2,1,1,2,9,0
1063,44,2,1,1,1496,2,86,3,3,3,5,18,3,2,0,16,2,2,2,2,2,2,2,2,1,3,1,0,4,5,0
1064,29,19,3,1,1497,3,77,2,2,3,1,14,3,3,2,10,3,3,10,7,0,4,3,3,1,1,1,1,2,8,0
1065,30,1,3,1,1499,3,46,3,1,3,0,21,4,1,1,6,3,4,5,3,1,3,3,1,1,1,1,1,2,2,0
1066,55,4,4,1,1501,4,30,3,2,3,0,16,3,2,0,4,2,3,3,2,1,2,3,2,1,2,1,0,2,1,0
1067,33,4,4,1,1502,1,82,2,1,2,8,11,3,4,0,8,5,3,5,4,0,2,3,2,2,2,1,1,4,3,0
1068,47,14,3,1,1503,3,78,3,2,3,3,17,3,3,1,11,4,2,5,4,1,2,3,3,2,2,1,0,4,8,0
1069,28,2,2,1,1504,3,38,2,1,1,7,11,3,3,0,8,2,2,0,0,0,0,2,2,1,3,1,1,4,3,1
1070,28,1,3,1,1506,1,72,2,1,3,1,14,3,4,1,1,2,1,1,0,0,0,3,2,1,1,1,1,2,7,0
1071,28,7,3,1,1507,3,55,3,2,1,0,14,3,4,0,5,5,3,4,2,1,3,2,3,1,3,1,1,2,8,0
1072,49,3,2,1,1509,3,43,2,2,1,4,25,4,1,1,10,3,3,3,2,1,2,3,2,2,2,1,1,4,3,0
1073,29,2,1,1,1513,4,97,3,1,2,0,13,3,3,3,4,3,3,3,2,0,2,2,2,2,2,1,1,2,3,0
1074,28,29,1,1,1514,3,96,1,2,2,1,14,3,2,2,8,2,2,8,6,1,7,3,2,1,2,1,1,2,5,0
1075,33,8,5,1,1515,4,69,3,2,3,2,17,3,1,0,14,6,3,0,0,0,0,3,2,1,3,1,0,2,1,0
1076,32,10,3,1,1516,3,64,3,3,4,2,25,4,2,0,10,5,4,5,2,0,0,3,2,1,3,1,1,4,4,0
1077,54,11,4,1,1520,2,87,3,4,4,3,20,4,1,1,26,2,3,14,9,1,12,2,2,2,1,1,1,4,4,0
1078,29,1,4,1,1522,1,100,2,1,1,6,13,3,3,0,11,2,1,9,7,0,7,3,2,1,3,1,1,6,7,1
1079,44,28,3,1,1523,4,32,3,4,1,3,13,3,3,1,24,1,4,20,6,14,17,3,2,1,2,1,1,2,6,0
1080,39,6,3,1,1525,2,32,3,3,2,4,18,3,4,0,9,3,3,2,0,2,2,3,2,2,3,1,1,2,5,0
1081,46,3,3,1,1527,3,51,3,4,2,8,12,3,4,1,23,2,4,13,12,5,1,3,3,2,2,1,1,2,4,0
1082,35,16,3,1,1529,4,91,2,3,2,1,19,3,4,0,11,3,1,11,8,3,3,3,2,2,3,1,1,2,1,0
1083,23,20,1,1,1533,1,97,3,2,3,0,14,3,2,0,5,2,3,4,3,1,2,3,2,1,3,1,1,2,3,0
1084,40,9,4,1,1534,4,86,3,1,1,3,14,3,2,0,15,3,1,5,4,1,0,3,2,1,3,1,1,2,3,1
1085,34,1,3,1,1535,4,64,2,3,3,1,14,3,4,0,10,3,3,10,9,8,6,3,3,1,2,1,0,6,8,0
1086,31,3,3,1,1537,4,33,3,1,3,1,12,3,1,0,7,2,1,7,2,7,7,2,2,2,3,1,1,2,7,1
1087,50,22,5,1,1539,3,88,1,4,4,1,13,3,4,0,32,2,3,32,6,13,9,2,2,1,3,1,0,4,6,0
1088,34,7,2,1,1541,2,55,3,1,3,0,25,4,2,1,12,4,3,11,10,5,7,3,3,1,2,1,0,6,9,0
1089,42,2,3,1,1542,3,68,2,1,2,4,14,3,2,1,4,3,3,1,0,0,0,3,2,1,2,1,1,4,3,0
1090,37,13,3,1,1543,1,47,3,2,4,1,17,3,1,0,10,2,3,10,8,3,7,3,2,1,2,1,1,4,7,0
1091,29,8,1,1,1544,3,39,1,2,1,3,13,3,3,1,9,3,3,7,7,0,7,3,2,2,2,1,1,5,1,0
1092,33,25,3,1,1545,4,44,2,2,2,1,13,3,4,0,5,2,3,5,3,0,2,3,2,1,3,1,1,2,5,0
1093,45,28,3,1,1546,4,97,3,1,4,4,20,4,4,1,8,3,3,5,4,0,3,3,2,1,2,1,1,6,7,0
1094,42,2,3,1,1547,4,40,3,3,4,2,14,3,3,1,24,3,1,20,8,13,9,2,2,1,2,1,0,2,1,0
1095,40,9,2,1,1548,1,47,3,2,1,0,12,3,4,0,9,5,4,8,4,7,1,3,3,1,2,1,1,4,8,0
1096,33,28,4,1,1549,2,79,3,2,3,1,12,3,2,1,15,3,3,15,14,5,7,3,2,1,2,1,0,2,3,0
1097,40,6,2,1,1550,3,38,3,4,4,1,21,4,4,0,21,2,3,21,7,7,7,3,1,1,3,1,0,4,4,0
1098,24,21,2,1,1551,3,57,2,1,1,0,14,3,2,3,2,3,3,1,1,0,0,3,2,1,1,1,1,6,3,0
1099,40,8,2,1,1552,4,72,3,2,4,3,18,3,3,0,8,2,3,2,2,2,2,1,2,1,1,1,0,2,1,0
1100,45,1,4,1,1553,1,66,3,3,2,1,12,3,1,3,10,4,3,10,8,7,7,3,2,1,1,1,1,6,1,0
1101,35,28,4,1,1554,2,98,2,1,3,0,23,4,1,2,6,5,3,5,3,4,2,3,3,2,2,1,1,2,9,0
1102,32,5,2,1,1555,4,67,2,2,2,3,12,3,1,1,12,2,3,7,1,2,5,3,2,2,2,1,1,2,7,0
1103,36,2,4,1,1556,3,70,3,1,4,3,21,4,4,0,7,3,2,3,2,1,2,3,3,1,3,1,0,2,9,0
1104,48,16,4,1,1557,3,96,3,2,3,8,14,3,3,1,18,2,3,8,7,7,7,3,3,2,1,1,1,2,8,0
1105,29,9,3,1,1558,3,91,4,1,3,6,18,3,1,2,5,2,2,1,0,0,0,3,2,1,2,1,1,2,7,0
1106,33,8,4,1,1560,1,46,3,2,1,2,13,3,4,1,8,6,1,2,2,2,2,3,3,1,2,1,1,2,8,0
1107,30,1,3,1,1562,2,64,2,2,1,1,11,3,4,1,10,4,3,10,8,6,7,3,3,1,2,1,1,2,8,1
1108,38,10,4,1,1563,3,71,3,2,3,3,11,3,3,0,10,2,3,6,3,1,2,2,1,1,2,1,1,1,2,0
1109,35,1,3,1,1564,4,68,2,1,1,1,19,3,2,0,3,3,3,3,0,1,2,3,2,1,3,1,1,4,3,0
1110,30,29,4,1,1568,3,33,3,3,2,3,12,3,2,1,9,3,3,4,2,1,3,3,3,1,2,1,1,6,8,0
1111,35,2,3,1,1569,1,69,3,1,1,1,12,3,4,1,1,2,3,1,0,0,0,3,2,2,1,1,0,2,3,1
1112,53,2,5,1,1572,3,78,2,3,4,0,16,3,2,1,34,4,3,33,7,1,9,3,2,2,2,1,1,6,5,1
1113,38,2,3,1,1573,3,81,3,2,2,4,11,3,1,2,7,2,3,5,2,1,4,3,2,1,2,1,1,4,5,1
1114,32,1,4,1,1574,4,62,3,2,1,4,14,3,2,1,9,3,2,6,5,1,2,1,2,1,2,1,1,6,7,0
1115,48,15,4,1,1576,3,65,3,1,1,8,12,3,4,1,10,3,2,8,2,7,6,3,2,2,2,1,1,5,7,0
1116,34,7,4,1,1577,1,35,3,1,4,1,13,3,3,0,1,4,1,1,0,0,0,3,2,1,3,1,1,4,7,0
1117,55,26,5,1,1578,3,60,2,5,4,1,21,4,3,1,36,3,3,36,6,2,13,3,3,1,2,1,1,3,4,0
1118,34,1,4,1,1580,2,45,3,2,4,9,17,3,2,1,9,3,2,2,2,2,1,3,2,1,2,1,1,2,7,0
1119,26,3,3,1,1581,1,89,3,1,4,1,21,4,1,0,1,5,3,1,0,0,0,3,2,2,2,1,1,2,7,0
1120,38,14,3,1,1582,3,80,3,2,2,0,11,3,4,1,10,3,3,9,8,7,7,3,3,1,2,1,1,2,8,0
1121,38,16,3,1,1583,2,90,3,2,2,2,12,3,2,0,8,5,4,3,2,1,2,3,3,2,3,1,1,2,8,0
1122,36,1,4,1,1585,2,73,3,2,3,6,13,3,1,0,15,5,3,1,0,0,0,3,3,2,3,1,1,2,8,0
1123,29,3,1,1,1586,2,87,3,1,1,1,18,3,4,0,10,3,3,10,9,1,5,3,2,1,3,1,0,4,3,0
1124,35,10,4,1,1587,1,51,3,2,3,3,16,3,3,0,10,4,3,5,2,0,4,3,2,2,3,1,0,4,1,0
1125,39,6,3,1,1588,4,38,4,3,3,2,11,3,1,1,11,3,3,7,6,7,6,3,3,1,2,1,1,4,8,0
1126,29,2,1,1,1590,1,87,3,2,4,1,19,3,4,1,6,0,4,6,4,1,3,2,2,1,1,1,1,2,1,0
1127,50,9,3,1,1591,3,59,3,5,3,4,16,3,3,1,27,2,3,1,0,0,0,3,3,1,2,1,0,3,4,0
1128,23,10,3,1,1592,4,45,4,1,3,2,16,3,4,1,4,2,3,2,2,2,2,3,2,1,2,1,1,6,7,0
1129,36,6,4,1,1594,1,80,4,2,1,3,13,3,4,1,9,3,3,3,2,0,2,2,2,1,2,1,0,2,3,0
1130,42,9,2,1,1595,4,93,2,5,4,8,22,4,4,0,24,2,3,1,0,0,1,3,2,1,3,1,1,5,4,0
1131,35,28,3,1,1596,2,46,4,2,3,1,17,3,4,2,10,3,2,10,9,6,8,3,2,1,2,1,1,2,3,0
1132,34,10,4,1,1597,4,92,2,2,3,1,14,3,2,1,8,3,2,8,2,7,7,2,2,1,2,1,1,6,1,0
1133,40,14,2,1,1598,4,84,3,2,1,1,15,3,3,1,5,2,3,5,4,1,2,3,3,2,2,1,1,2,8,0
1134,43,27,3,1,1599,4,87,4,1,2,5,12,3,3,1,8,0,3,6,4,0,2,3,2,1,1,1,1,6,3,0
1135,35,7,2,1,1601,3,63,2,1,4,1,18,3,4,1,1,5,2,1,0,0,1,3,2,1,2,1,1,2,3,0
1136,46,1,4,1,1602,4,56,4,4,1,1,15,3,2,0,27,5,1,26,0,0,12,3,3,1,3,1,1,2,4,0
1137,28,24,3,1,1604,3,51,3,1,2,1,17,3,3,3,1,3,3,1,1,0,0,3,2,1,2,1,0,4,3,1
1138,22,26,2,1,1605,2,85,2,1,3,1,14,3,2,0,4,2,2,4,2,1,3,1,2,2,2,1,0,5,7,0
1139,50,20,5,1,1606,2,41,3,4,3,2,15,3,3,1,32,3,3,30,8,12,13,2,2,1,2,1,0,4,1,0
1140,32,5,4,1,1607,2,35,4,1,4,3,17,3,4,2,6,3,3,3,2,0,2,3,2,2,2,1,1,5,7,0
1141,44,7,3,1,1608,2,31,3,5,4,0,14,3,4,1,23,4,2,22,7,1,10,3,2,2,1,1,0,4,6,0
1142,30,7,3,1,1609,2,48,2,1,2,1,12,3,2,1,6,3,2,6,4,1,1,3,2,1,2,1,1,4,7,0
1143,45,5,5,1,1611,3,50,1,2,1,1,14,3,1,0,10,3,3,10,7,1,4,3,2,2,3,1,0,4,3,0
1144,45,26,3,1,1612,1,52,2,2,1,1,15,3,1,1,10,2,3,10,7,4,5,1,3,1,2,1,1,3,8,0
1145,31,2,4,1,1613,4,54,3,2,1,7,13,3,4,0,10,3,3,5,2,0,3,2,3,1,3,1,1,5,8,0
1146,36,12,4,1,1614,3,76,3,2,3,9,12,3,2,2,7,2,3,3,2,1,1,3,2,2,2,1,0,2,5,0
1147,34,10,4,1,1615,3,42,4,2,4,1,13,3,1,1,9,3,3,9,7,7,2,2,2,1,1,1,1,2,5,0
1148,49,25,4,1,1617,3,84,3,1,1,1,14,3,4,1,10,3,2,9,6,1,4,3,2,2,2,1,1,2,3,0
1149,39,10,5,1,1618,2,76,3,2,1,2,13,3,4,3,10,3,3,7,7,7,7,3,2,1,2,1,1,4,5,0
1150,27,19,3,1,1619,4,67,2,1,1,1,11,3,1,2,7,3,3,7,7,0,7,3,2,1,1,1,1,5,3,0
1151,35,18,5,1,1621,2,48,4,2,1,1,11,3,4,0,16,2,3,16,15,1,10,3,2,1,2,1,1,2,7,0
1152,28,27,3,1,1622,2,39,1,2,1,0,21,4,2,1,6,5,2,5,3,0,0,3,2,2,1,1,1,4,5,0
1153,21,5,1,1,1623,3,97,3,1,4,1,18,3,3,0,3,2,3,2,2,2,2,3,2,1,3,1,1,4,7,0
1154,18,3,2,1,1624,2,70,3,1,4,1,12,3,3,0,0,2,4,0,0,0,0,2,3,2,3,1,0,4,9,1
1155,47,26,4,1,1625,4,98,3,5,3,3,11,3,3,1,27,2,3,5,2,1,0,3,1,2,2,1,1,2,4,0
1156,39,3,2,1,1627,3,76,2,2,3,0,15,3,4,1,11,3,3,10,8,0,7,3,2,1,1,1,1,4,3,0
1157,40,15,3,1,1628,1,80,2,3,3,1,13,3,4,2,18,2,3,18,15,14,12,3,2,2,2,1,1,2,5,0
1158,35,8,4,1,1630,3,52,3,2,3,1,12,3,4,1,15,5,3,14,11,2,9,1,2,2,2,1,1,2,1,0
1159,37,19,3,1,1631,3,85,3,2,3,3,17,3,1,3,9,2,2,4,3,0,2,3,2,1,2,1,1,2,5,0
1160,39,4,3,1,1633,1,81,3,2,3,0,13,3,4,0,10,2,1,9,2,3,8,2,2,2,3,1,1,4,5,0
1161,45,2,2,1,1635,4,59,2,2,4,1,19,3,1,2,10,3,3,10,7,3,9,3,2,2,1,1,1,5,5,0
1162,38,2,2,1,1638,4,54,2,3,3,3,19,3,4,1,10,6,4,5,4,0,2,3,2,2,2,1,0,4,5,0
1163,35,10,3,1,1639,4,55,2,3,1,9,17,3,3,0,15,3,3,13,12,6,0,3,3,1,2,1,1,4,8,1
1164,37,10,3,1,1640,2,71,3,1,2,1,11,3,1,1,8,2,1,8,4,7,7,3,2,2,2,1,1,4,7,0
1165,40,16,3,1,1641,3,84,3,3,4,6,15,3,4,0,18,2,2,4,2,3,3,3,2,2,3,1,0,2,5,0
1166,44,1,5,1,1642,1,37,3,2,4,4,11,3,3,0,14,3,3,10,7,0,2,2,1,1,2,1,0,1,2,0
1167,48,4,5,1,1644,3,89,2,4,4,2,25,4,2,1,23,3,3,2,2,2,2,2,2,1,2,1,1,4,4,0
1168,35,15,2,1,1645,1,59,1,2,4,6,14,3,4,2,7,2,2,2,2,2,2,3,3,1,1,1,0,4,8,1
1169,24,2,1,1,1646,1,32,3,1,4,1,13,3,3,0,6,2,3,6,3,1,3,2,2,2,3,1,0,6,7,0
1170,27,8,3,1,1647,2,86,4,1,3,7,17,3,1,0,5,0,3,3,2,0,2,3,2,2,2,1,1,4,7,0
1171,27,2,3,1,1648,4,87,3,1,4,2,13,3,3,0,6,0,2,4,2,1,2,2,2,1,3,1,1,4,7,0
1172,40,7,3,1,1649,1,73,3,1,1,3,14,3,2,0,10,3,1,4,2,0,3,3,2,1,3,1,0,2,3,1
1173,29,10,3,1,1650,3,42,2,2,3,9,11,3,3,0,8,2,3,5,2,1,4,3,3,1,3,1,1,4,8,0
1174,36,5,4,1,1651,2,42,3,3,1,4,12,3,3,2,9,6,3,3,2,0,2,3,2,2,2,1,1,2,1,0
1175,25,2,1,1,1653,4,77,4,2,3,1,17,3,3,2,7,6,3,7,7,0,7,2,2,1,1,1,1,2,5,0
1176,39,12,3,1,1654,4,66,3,2,2,4,21,4,3,0,7,3,3,5,4,1,0,3,2,1,2,1,1,4,5,0
1177,49,22,4,1,1655,1,72,3,4,2,3,16,3,2,2,27,2,3,4,2,1,2,3,2,2,2,1,1,5,6,0
1178,50,17,5,1,1656,4,50,2,3,1,5,15,3,3,3,19,3,3,14,11,1,11,3,2,2,1,1,1,2,6,0
1179,20,2,3,1,1657,3,31,3,1,3,1,19,3,1,0,2,3,3,2,2,2,2,3,3,2,3,1,1,4,9,0
1180,34,3,3,1,1658,4,66,3,2,2,1,12,3,3,1,11,2,3,11,8,7,9,3,2,2,1,1,1,2,7,0
1181,36,7,3,1,1659,1,77,3,1,2,2,11,3,3,0,15,4,3,4,3,1,3,3,2,1,3,1,1,2,3,0
1182,49,6,1,1,1661,3,41,2,4,3,2,19,3,2,1,30,3,3,15,11,2,12,3,2,2,2,1,0,2,1,0
1183,36,1,4,1,1662,4,33,2,2,3,0,15,3,3,0,4,6,3,3,2,1,2,1,2,2,2,1,1,4,5,0
1184,36,3,2,1,1664,4,79,4,2,1,6,20,4,1,1,13,3,3,5,4,0,4,3,2,1,1,1,1,2,1,0
1185,54,22,5,1,1665,2,91,3,4,3,3,25,4,3,1,36,6,3,10,8,4,7,3,2,2,2,1,1,4,4,0
1186,43,15,2,1,1666,3,65,2,4,3,1,24,4,1,1,14,3,3,14,10,6,11,3,2,1,2,1,1,2,6,0
1187,35,12,4,1,1667,4,36,3,2,4,3,24,4,1,0,13,2,4,11,9,6,7,2,3,1,3,1,0,5,8,1
1188,38,1,3,1,1668,4,90,3,2,4,7,15,3,4,2,19,4,4,13,11,2,9,2,2,1,2,1,1,2,7,0
1189,29,5,3,1,1669,1,43,2,2,2,1,13,3,2,1,10,3,2,10,0,0,9,3,3,1,1,1,0,4,8,0
1190,33,2,4,1,1670,4,93,3,2,4,1,14,3,3,2,6,5,3,6,2,0,4,3,3,1,1,1,1,4,8,0
1191,32,2,3,1,1671,4,45,3,2,2,0,13,3,3,2,10,4,2,9,5,1,6,3,2,1,1,1,1,4,7,0
1192,31,5,4,1,1673,1,67,3,2,4,1,11,3,1,2,10,2,3,10,0,0,2,3,3,2,2,1,1,2,8,0
1193,49,16,3,1,1674,4,74,3,1,1,4,16,3,2,1,17,2,2,2,2,2,2,3,2,2,1,1,0,4,3,0
1194,38,2,3,1,1675,4,42,2,1,2,1,22,4,2,0,4,3,3,4,3,3,3,2,2,2,3,1,1,4,3,0
1195,47,2,4,1,1676,2,47,4,4,2,6,14,3,3,3,29,2,3,3,2,1,2,3,3,2,1,1,1,2,4,0
1196,49,1,3,1,1677,3,36,3,4,3,4,14,3,1,0,23,2,3,8,7,0,0,3,2,1,3,1,1,2,4,0
1197,41,23,2,1,1678,4,80,3,3,3,3,16,3,4,0,21,2,3,2,0,0,2,3,3,1,3,1,0,2,8,0
1198,20,9,1,1,1680,4,54,3,1,1,1,11,3,1,0,2,3,3,2,2,0,2,3,3,1,3,1,1,2,9,0
1199,33,16,3,1,1681,3,36,3,2,4,1,25,4,3,1,7,2,3,6,5,1,2,1,3,2,1,1,0,2,8,0
1200,36,26,4,1,1682,1,80,3,2,3,6,14,3,2,2,10,2,2,3,2,0,2,3,2,1,2,1,1,2,1,0
1201,44,1,3,1,1683,3,44,3,1,4,4,18,3,1,3,8,2,3,2,2,2,2,3,1,2,1,1,0,2,2,0
1202,23,8,1,1,1684,4,93,2,1,3,1,11,3,1,0,5,2,3,5,4,1,2,3,2,1,3,1,0,4,3,1
1203,38,4,2,1,1687,4,87,3,1,3,7,19,3,4,1,7,5,2,0,0,0,0,3,2,2,2,1,1,4,3,0
1204,53,24,4,1,1689,2,48,4,3,4,3,15,3,3,0,11,2,3,4,3,1,2,3,2,1,2,1,1,4,1,0
1205,48,7,2,1,1691,4,95,3,1,3,2,11,3,3,2,19,3,3,9,7,7,7,2,3,2,2,1,0,4,9,1
1206,32,2,4,1,1692,4,95,3,1,2,1,12,3,1,0,1,2,3,1,0,0,0,3,2,1,3,1,1,2,3,1
1207,26,7,3,1,1693,4,76,3,1,4,1,20,4,3,0,7,5,3,7,7,5,7,1,2,1,3,1,1,4,3,0
1208,55,22,3,1,1694,1,94,2,1,2,5,12,3,4,1,8,1,3,4,2,1,2,3,2,1,1,1,1,6,7,0
1209,34,5,2,1,1696,2,57,2,2,4,1,14,3,3,1,15,3,4,15,10,4,13,3,2,1,2,1,1,4,3,0
1210,60,1,4,1,1697,3,92,1,3,4,3,20,4,3,1,19,2,4,1,0,0,0,3,2,1,1,1,1,4,1,0
1211,33,21,3,1,1698,2,79,4,1,2,1,18,3,4,3,14,6,3,14,11,2,13,3,2,1,2,1,1,4,3,0
1212,37,1,4,1,1700,3,31,1,2,4,1,14,3,3,2,6,2,2,6,3,1,3,2,3,1,1,1,1,4,8,0
1213,34,19,3,1,1701,2,35,2,1,4,1,12,3,2,0,10,3,3,10,9,8,7,3,2,2,2,1,1,2,7,0
1214,23,7,3,1,1702,3,99,3,1,4,1,21,4,2,1,3,2,3,3,2,0,2,3,3,1,1,1,0,2,9,1
1215,44,2,3,1,1703,3,96,4,3,4,1,19,3,2,1,9,2,3,8,7,6,7,3,2,2,2,1,0,2,1,0
1216,35,2,4,1,1704,1,79,2,1,4,0,14,3,3,0,6,2,4,5,4,1,4,2,2,1,3,1,0,4,7,0
1217,43,2,3,1,1706,4,73,3,2,4,1,17,3,1,1,10,3,3,10,9,8,8,3,3,1,2,1,0,4,8,0
1218,24,9,3,1,1707,3,62,4,1,3,1,16,3,4,1,5,1,3,5,3,0,4,3,2,1,2,1,1,4,7,0
1219,41,6,3,1,1708,4,35,3,3,3,1,12,3,2,0,10,3,3,10,8,8,7,3,3,1,3,1,1,3,8,0
1220,29,9,4,1,1709,4,43,3,1,3,9,17,3,3,1,9,2,3,5,3,1,2,3,2,2,2,1,1,4,3,0
1221,36,2,4,1,1710,3,51,3,2,4,3,15,3,3,0,17,2,2,13,7,6,7,3,3,2,3,1,1,2,9,0
1222,45,1,1,1,1712,3,74,2,3,3,3,23,4,4,1,25,3,2,23,15,14,4,1,2,1,2,1,1,2,1,0
1223,24,22,1,1,1714,4,58,1,1,3,1,11,3,3,1,1,2,3,1,0,0,0,3,1,1,2,1,1,1,2,1
1224,47,9,3,1,1716,3,82,1,4,3,7,11,3,3,0,25,3,1,23,5,14,10,2,3,1,2,1,1,2,8,1
1225,26,17,4,1,1718,4,62,1,1,3,1,15,3,3,3,3,3,4,3,2,0,2,3,2,1,2,1,1,4,3,0
1226,45,28,2,1,1719,4,48,2,4,2,1,11,3,3,0,21,2,3,21,6,8,6,3,2,2,3,1,1,6,6,0
1227,32,10,3,1,1720,1,56,3,1,3,6,13,3,1,1,10,3,2,5,2,1,3,2,2,1,2,1,1,2,7,0
1228,31,2,4,1,1721,2,69,3,1,3,1,14,3,4,1,6,2,4,5,2,0,3,3,2,1,2,1,1,2,3,0
1229,41,4,3,1,1722,3,60,1,2,2,6,19,3,2,1,10,4,3,3,2,1,2,1,1,1,2,1,1,1,2,0
1230,40,8,2,1,1724,2,92,3,2,1,2,16,3,2,1,18,3,3,1,0,0,0,3,2,2,2,1,0,2,5,0
1231,24,29,1,1,1725,2,91,3,1,1,1,13,3,2,3,6,2,4,6,2,1,2,3,2,1,1,1,1,4,3,0
1232,46,13,4,1,1727,3,34,3,2,2,6,14,3,4,0,19,3,3,10,7,0,9,3,2,1,3,1,1,2,1,0
1233,35,27,4,1,1728,4,49,3,2,3,2,16,3,2,1,17,3,3,7,7,0,7,3,2,1,2,1,1,2,5,0
1234,30,16,1,1,1729,2,33,3,1,4,1,12,3,2,1,10,2,2,10,0,0,8,3,2,1,2,1,1,2,7,0
1235,47,2,4,1,1731,3,87,3,2,2,7,11,3,4,1,4,3,1,1,0,0,0,1,3,1,2,1,1,3,8,0
1236,46,2,3,1,1732,3,74,3,3,4,4,12,3,2,1,13,5,2,10,6,0,3,3,3,1,1,1,0,2,8,0
1237,36,13,5,1,1733,2,96,2,2,1,5,13,3,2,3,16,3,3,2,2,2,2,3,3,1,1,1,0,3,8,1
1238,32,1,2,1,1734,1,34,1,2,2,6,15,3,2,0,10,2,3,0,0,0,0,3,3,1,3,1,1,2,8,1
1239,23,4,1,1,1735,3,51,3,1,2,1,13,3,3,0,3,3,1,3,2,1,2,3,2,2,3,1,1,4,3,0
1240,31,24,1,1,1736,4,30,3,2,4,2,20,4,4,0,9,3,2,5,4,1,4,2,2,2,3,1,1,6,5,0
1241,39,1,3,1,1737,4,77,3,2,4,1,15,3,4,1,9,2,3,9,8,5,8,1,2,1,2,1,0,2,3,0
1242,32,19,3,1,1739,4,80,1,3,3,3,13,3,3,1,10,2,1,4,3,0,2,3,3,1,2,1,1,2,8,0
1243,40,7,4,1,1740,2,88,3,5,2,1,14,3,2,0,21,3,2,21,8,12,8,3,3,1,3,1,1,4,4,0
1244,45,4,3,1,1744,3,56,1,3,3,4,21,4,3,2,9,2,4,5,0,0,3,3,1,2,2,1,1,2,2,0
1245,30,2,4,1,1745,4,78,2,1,1,0,16,3,4,0,10,2,3,9,7,0,7,2,2,2,3,1,1,6,7,0
1246,24,10,3,1,1746,1,59,3,1,4,0,14,3,4,1,3,2,3,2,2,2,1,2,1,1,2,1,1,4,2,0
1247,30,8,3,1,1747,3,66,2,1,4,6,11,3,3,1,6,0,2,4,2,1,2,2,1,2,1,1,1,1,2,1
1248,31,5,3,1,1749,1,51,3,2,3,1,19,3,3,1,6,3,3,5,2,0,2,3,3,1,2,1,1,6,8,0
1249,27,8,3,1,1751,3,67,3,1,4,1,11,3,3,0,6,5,2,6,2,1,4,3,2,2,3,1,1,4,7,0
1250,29,9,3,1,1752,2,52,1,1,2,1,13,3,3,0,2,3,3,2,2,2,2,3,3,2,3,1,1,3,9,1
1251,29,1,3,1,1753,4,70,4,2,3,8,12,3,4,0,10,5,4,3,2,0,2,2,2,1,3,1,0,2,1,0
1252,30,15,2,1,1754,3,94,2,3,1,2,11,3,1,1,12,2,3,7,7,1,7,3,3,1,1,1,1,3,8,0
1253,34,2,4,1,1755,4,97,4,1,4,0,14,3,1,3,6,3,3,5,0,1,2,3,2,1,2,1,0,4,7,0
1254,33,2,3,1,1756,4,62,3,2,2,8,15,3,4,0,13,2,2,11,7,1,7,1,3,2,3,1,1,3,8,0
1255,49,11,4,1,1757,4,80,3,2,4,3,12,3,3,0,8,1,4,5,1,0,4,3,3,2,3,1,1,3,8,0
1256,33,16,3,1,1758,1,74,3,3,1,2,20,4,3,0,11,2,2,0,0,0,0,3,3,2,3,1,0,2,8,1
1257,38,2,2,1,1760,3,75,2,1,2,4,14,3,2,1,9,4,2,6,1,0,5,2,2,2,2,1,1,4,3,0
1258,31,16,4,1,1761,1,70,3,3,3,2,13,3,1,3,10,2,3,1,0,0,0,3,3,1,2,1,1,3,8,1
1259,29,4,3,1,1762,4,91,2,1,1,1,13,3,3,1,1,2,3,1,0,0,0,3,2,2,1,1,1,6,7,0
1260,30,16,3,1,1763,3,58,4,2,3,3,16,3,3,1,10,3,3,7,0,1,7,3,2,1,2,1,1,2,1,0
1261,32,5,4,1,1764,2,65,3,1,2,2,14,3,2,0,12,3,3,7,7,0,7,1,2,1,3,1,1,6,7,0
1262,38,18,3,1,1766,2,60,1,2,4,3,16,3,3,1,15,2,3,1,0,1,0,3,2,1,2,1,0,4,1,0
1263,43,17,3,1,1767,3,38,2,1,3,9,16,3,4,1,6,4,3,1,0,0,0,2,2,1,2,1,0,6,7,1
1264,42,12,3,1,1768,2,57,3,1,2,8,22,4,2,3,7,6,2,5,3,0,4,3,2,1,1,1,1,4,3,0
1265,55,2,3,1,1770,3,60,2,5,1,8,12,3,2,3,34,2,3,1,0,0,0,3,2,1,2,1,1,4,6,0
1266,33,4,3,1,1771,4,90,3,2,2,5,15,3,4,2,11,2,2,9,8,1,7,1,2,1,1,1,1,6,7,0
1267,41,9,4,1,1772,3,94,3,1,1,1,20,4,2,2,5,2,3,5,3,0,4,3,2,1,1,1,1,2,3,0
1268,34,10,3,1,1774,4,87,3,2,3,1,14,3,3,1,15,3,3,15,14,0,7,1,3,1,1,1,0,2,8,0
